archetype_id,category_code,name_ko,primary_entity_unit,estimate_status,count_low,count_base,count_high,confidence_grade,rule_hash
ARC-15-039,travel,충청권 커플여행·단기 여행·관광,person,not_estimable,,,,E,8c06278e8d0d238d25751876deb8aa5f525dcc0cd7daea35304a4b9103b6a9d8
ARC-15-040,travel,충청권 커플여행·장기 여행·관광,person,not_estimable,,,,E,d42365495c46129e857116db286367be31363812a942cc1d210c21422e87d814
ARC-15-041,travel,충청권 가족여행·국내 여행·관광,person,not_estimable,,,,E,ff1508f49b8053724b2971505e63dce87b0a3edce02451ae8f2934dba9c2fe70
ARC-15-042,travel,충청권 가족여행·해외 여행·관광,person,not_estimable,,,,E,870a8a6f22e9eab0bde413a69896c5f9fc943f23722422e1357fea61c2e56476
ARC-15-043,travel,충청권 가족여행·단기 여행·관광,person,not_estimable,,,,E,5493f1488c987759da9dc18d923d8d575833857c3982c9cf30793c79ac481d18
ARC-15-044,travel,충청권 가족여행·장기 여행·관광,person,not_estimable,,,,E,20597818485111957c6eaa4f9f8b5cf754f49ad08bdb476cffa2786249f65f74
ARC-15-045,travel,충청권 시니어여행·국내 여행·관광,person,not_estimable,,,,E,91174f33fe89af5d3c7f5b7d51b5a7c6a4140a7aaf26f435146cd308c7860b98
ARC-15-046,travel,충청권 시니어여행·해외 여행·관광,person,not_estimable,,,,E,e98fabbe45be0007196ae9b531ebfb9943c1d17a5d966de6160985e616ecdd10
ARC-15-047,travel,충청권 시니어여행·단기 여행·관광,person,not_estimable,,,,E,1113a4b3951df8f9979a22ab34daa1b41345db22535a29a65bd66287e73c225e
ARC-15-048,travel,충청권 시니어여행·장기 여행·관광,person,not_estimable,,,,E,2c083e879928c4d78c1c03cb6fb0e2b62904f356ad7459dfaa7d967beaaf143b
ARC-15-049,travel,호남권 혼행·국내 여행·관광,person,not_estimable,,,,E,d71c73c206855b9e56947b327caa66cf14a7df5dca0d44cdece38a4e9cf243d6
ARC-15-050,travel,호남권 혼행·해외 여행·관광,person,not_estimable,,,,E,403618b4fb145f39764baa89fa8ee47c7b95dc11e81e0d1c76098459738a4a30
ARC-15-051,travel,호남권 혼행·단기 여행·관광,person,not_estimable,,,,E,99c2fcf5dbbab430c7479d72cea8524730e627181e7563bfbe7934ae5e224ea2
ARC-15-052,travel,호남권 혼행·장기 여행·관광,person,not_estimable,,,,E,ac46700e5f8a2ca2de578f859784dd6c027bea33c25f461dd81f62510b90c0cd
ARC-15-053,travel,호남권 커플여행·국내 여행·관광,person,not_estimable,,,,E,769f9e8f2804844a805468269fb1e99613132ce0c8d3ca00f8f50b1ac930a50d
ARC-15-054,travel,호남권 커플여행·해외 여행·관광,person,not_estimable,,,,E,3d6806e41bad3a9dc276d41b40beb59bc364d76d3ea99d1374c3fff22239656d
ARC-15-055,travel,호남권 커플여행·단기 여행·관광,person,not_estimable,,,,E,a7d4c7776a04c15f979cb225bf04c0fdce71f6dc39e2d71c060a9da6498ac83a
ARC-15-056,travel,호남권 커플여행·장기 여행·관광,person,not_estimable,,,,E,0f05979157bb1b0bb712b81e79f2cf88211c23f6a1ecf9611d59cf7929e32c7f
ARC-15-057,travel,호남권 가족여행·국내 여행·관광,person,not_estimable,,,,E,7a4bc3edba0ae6ccae454ef341a0eb1be129671211ac28bc32b972f4e2057668
ARC-15-058,travel,호남권 가족여행·해외 여행·관광,person,not_estimable,,,,E,cfc3fed8a2ed8341d7386e68c4f20680fc7e5db4d9afadacdd7936054ee7cae1
ARC-15-059,travel,호남권 가족여행·단기 여행·관광,person,not_estimable,,,,E,3cc72d69feae28381785e540e62f8f53fb25a0ee1b9ef6e6488e8b30dda76d05
ARC-15-060,travel,호남권 가족여행·장기 여행·관광,person,not_estimable,,,,E,ebeb7e4122615052843ac876517c05574ebfa1de8beee5f8fc85a1b524a4877b
ARC-15-061,travel,호남권 시니어여행·국내 여행·관광,person,not_estimable,,,,E,42b5f5866b307efdf517f7153e58689be583fa584f7f3cb15eb6dbf049e5219c
ARC-15-062,travel,호남권 시니어여행·해외 여행·관광,person,not_estimable,,,,E,677b2caeaf99dea437d3560d85513d03f9dc6f8ff7d54049f39a196d5ccfa1cb
ARC-15-063,travel,호남권 시니어여행·단기 여행·관광,person,not_estimable,,,,E,b3e09c5f02da3c26a75143499c0afdd227fca879990057b6c487405ff354bb6d
ARC-15-064,travel,호남권 시니어여행·장기 여행·관광,person,not_estimable,,,,E,31ffd35bddb3f31fe572a7ba0d0702674b9b6b1e962b6772f78a167ea3cece7f
ARC-15-065,travel,영남권 혼행·국내 여행·관광,person,not_estimable,,,,E,81129dfde114a6409b3fefc23df5dd428c485d145f7d7e13b66a6c3b19bbfe4a
ARC-15-066,travel,영남권 혼행·해외 여행·관광,person,not_estimable,,,,E,8617cf332f78220115c13248dcdbc17915408ed505642d0e29de3401cf70eb14
ARC-15-067,travel,영남권 혼행·단기 여행·관광,person,not_estimable,,,,E,4f6057ebc207ada82f32a10747bb52f140e7cc2824715f503ac1c1e749e37760
ARC-15-068,travel,영남권 혼행·장기 여행·관광,person,not_estimable,,,,E,5bf02b2a9825def85a2ce717a36d3006f21d59db7d4b6a58ba3cb525f1d7cbdf
ARC-15-069,travel,영남권 커플여행·국내 여행·관광,person,not_estimable,,,,E,06af96d11fe6ffa0b3b880d932331368c5ac67dda8da5cca015a48050482e522
ARC-15-070,travel,영남권 커플여행·해외 여행·관광,person,not_estimable,,,,E,444c50859db0dc17c9983079e98a47ea16293a5c72f63a4e7442ff06c71cd6f5
ARC-15-071,travel,영남권 커플여행·단기 여행·관광,person,not_estimable,,,,E,14331049775cd91d4caaf2cc9a922f663ed3bd06c53c2c9b3ccc278ccaffb482
ARC-15-072,travel,영남권 커플여행·장기 여행·관광,person,not_estimable,,,,E,05350f848a098216569391a8adb77e122c3564688a612eba079d344098b9475f
ARC-15-073,travel,영남권 가족여행·국내 여행·관광,person,not_estimable,,,,E,5a8afd9b2b0507263ee5317b72e0860f42c8df63a9af8a7d5fc8bb533311584b
ARC-15-074,travel,영남권 가족여행·해외 여행·관광,person,not_estimable,,,,E,57e97b9ff77cc2f45437100190ad69dea37062d2113dea6dd35b216dbf3819e5
ARC-15-075,travel,영남권 가족여행·단기 여행·관광,person,not_estimable,,,,E,a3f3cd66c19ce47afdf443d496f0bca22a0cc1907c06cf5e45447131b107b46b
ARC-15-076,travel,영남권 가족여행·장기 여행·관광,person,not_estimable,,,,E,6e3dba1a8526bc4963796629cc969005413d6cb867d905820faa4167972d6083
ARC-15-077,travel,영남권 시니어여행·국내 여행·관광,person,not_estimable,,,,E,232e7d68fab771341546e9c03ababa5a4a82859d04a421a2842919afa59e9a14
ARC-15-078,travel,영남권 시니어여행·해외 여행·관광,person,not_estimable,,,,E,222d6a0b9f38b903d85d60cbdb1d9c5cd82d385a7eacec60a57a9f58a3f54584
ARC-15-079,travel,영남권 시니어여행·단기 여행·관광,person,not_estimable,,,,E,14fa2499814619fbded29be44f0e856ce3b80ae9e8c77587ef02726c4188a416
ARC-15-080,travel,영남권 시니어여행·장기 여행·관광,person,not_estimable,,,,E,5c92789defc3ecedc905bd72b2db9f746ad745d26b8bfe7bbbbe9abdfcec16ee
ARC-16-001,parenting_private_education,전국 영유아 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,44c852ba1927e237997ebd342e769dd74b259a9c1052dcc79aed999e2d1fab28
ARC-16-002,parenting_private_education,전국 영유아 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,15423643db093848ff1391a2af1ed5d9f4d9f95bccf0b7e12d886dc14a619a49
ARC-16-003,parenting_private_education,전국 영유아 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,57e3298656c09117ecff062bc0a28e9ab394333af94e4f585453b7245ae6f31a
ARC-16-004,parenting_private_education,전국 영유아 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,c648e0abe7f6429c115ac7b5be3359508d7cf03a2a769478d62b1ae4e42e51c1
ARC-16-005,parenting_private_education,전국 초등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,01942e64cbe099be32624d018d304ec24963c63696fab64524a51faf03fae37f
ARC-16-006,parenting_private_education,전국 초등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,77b1ae522538baf394763b060a86cac2aa6c0e015669bcf63f9aacb3dc449d90
ARC-16-007,parenting_private_education,전국 초등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,4dfe4e6dba285473bf48231adf11f18da0a64f2ba13153a69261fc3b80482297
ARC-16-008,parenting_private_education,전국 초등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,31b9a4b554c2141adadf009ae574fe4cef76c4ba5812bdfd92a9905d70deb2df
ARC-16-009,parenting_private_education,전국 중등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,57ef6282180ccd06ef9fe28ee7f98944d3a15a3df3d4fedc4b59042f174906e3
ARC-16-010,parenting_private_education,전국 중등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,2dabf3dae705801723d53051241f4e759e995fbce452d8beb1f502b0c3c85965
ARC-16-011,parenting_private_education,전국 중등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,f2c4164697b9dee07b996082a934c84f16e7a6ac7498af8a68bea3b4abf3352d
ARC-16-012,parenting_private_education,전국 중등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,97694388b2e6374af1bda6a07f015f767b8fcd2fb0dfa21649145fb3d84d8e51
ARC-16-013,parenting_private_education,전국 고등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,e12165b3da59fe7a398dc1ed90b1d59a58cc324c7122ca71595e499f5ae3f892
ARC-16-014,parenting_private_education,전국 고등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,d98dfbed33fc0119021bf9b5868d862a25cf7a444d6f33a6d98857ec8c398df4
ARC-16-015,parenting_private_education,전국 고등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,432a118c3cc8e799b1f2a093d33400282d9c4f1f8b7d1b8b9ad515011810718f
ARC-16-016,parenting_private_education,전국 고등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,03b737f7eb4cf936cbb0a12eafb2618aabd846f72ff60d36f2d8d5a434d4bf31
ARC-16-017,parenting_private_education,수도권 영유아 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,aff1cb6b36fb43a9a80ab9a7d16e1f4e7031cae1afe635f1ad4fd8ef890635dc
ARC-16-018,parenting_private_education,수도권 영유아 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,44a098ed635e10e3c5bf949ecf68f23d82c3c7fd929a0b7c73eae23a2d648f27
ARC-16-019,parenting_private_education,수도권 영유아 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,4ecebf76039910f720fffaac1d89a0133bf2bc3938657a383aa56d7861c73274
ARC-16-020,parenting_private_education,수도권 영유아 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,34541c3469602612592a38bc88d8f35d703b784423809157004ec3406bb8ca7c
ARC-16-021,parenting_private_education,수도권 초등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,d3a33a907c41a0522fd208d307dfbd66dd73597c50aa9942c721ce754b7717d6
ARC-16-022,parenting_private_education,수도권 초등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,8d9e5038de5ff41e91843c01786ed1c6f1238c3d9b7c44bc2324552cb49588ca
ARC-16-023,parenting_private_education,수도권 초등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,11793ef426d8e3b3cdca342da88a3ba7f7a378ab898b89581ead4885e3a9d122
ARC-16-024,parenting_private_education,수도권 초등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,27f6858b13f7d40d681e9d50a5db2cf3687ca8ba8bc9e7c983ab67a3189ea24f
ARC-16-025,parenting_private_education,수도권 중등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,35c35550b30fd33e6d2ad0bc038d7fa3897611edb9fd16a9d5538b7a45045bfa
ARC-16-026,parenting_private_education,수도권 중등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,d0996500028b5204fb453f32f928b5028c64079746334268dbc773107b2e7b84
ARC-16-027,parenting_private_education,수도권 중등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,19087a628e30ec29574e3f579a874f006725cbb8c88d78b57708c0f794f091d1
ARC-16-028,parenting_private_education,수도권 중등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,4615f3dd76a1470b2cc26564bf2c9ad4c400ab46a5fc683b6f4b061814d0c299
ARC-16-029,parenting_private_education,수도권 고등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,fae5b3e9000a395092f84fa1901f9f75e535431c74666c2c0f17a91e281bfc0a
ARC-16-030,parenting_private_education,수도권 고등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,84bd614c43781de663946e412af051683cd3e8c3eb3c3976728b043feca95241
ARC-16-031,parenting_private_education,수도권 고등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,5a32faf3575497e4e9faf3e0447606481e2b2cef9379e60388e7a79fb17d9c04
ARC-16-032,parenting_private_education,수도권 고등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,ea831a0a68c39023f3b7de9f259160edfbb651715960927ad7f7b4d251149904
ARC-16-033,parenting_private_education,충청권 영유아 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,aff9ae43d05ad454a918278867d415326168c291c91747528e0f223fbc41104b
ARC-16-034,parenting_private_education,충청권 영유아 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,5c70764604687a76d6ebec8bc390f0bd0cc1be68d7027287d0a91dfc4204b144
ARC-16-035,parenting_private_education,충청권 영유아 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,f0c7a3347a1da4854ba8f167b5fb7df48ef71385c04b5976fcc620c2eee85396
ARC-16-036,parenting_private_education,충청권 영유아 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,6b531ad7649dde0a569d6acb586adc1bb6eec181743834f0f26c234b30194f73
ARC-16-037,parenting_private_education,충청권 초등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,7aea96c2f7bc4dae76a694bcc6849bda4869f4cec1d8904bb73f97957048de88
ARC-16-038,parenting_private_education,충청권 초등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,8d425a294552bb8b9ea8386b3d3eaea25f6c57f5b64adfe5a458efcd13c74cba
ARC-16-039,parenting_private_education,충청권 초등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,e009387977d6df911122bed8a96b5f40073934ed8f49bb46f09a1fc6283507db
ARC-16-040,parenting_private_education,충청권 초등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,d892423cb37ad33a3b036219692685b629e9c7714eafbd7d2ee9ef2267fea71f
ARC-16-041,parenting_private_education,충청권 중등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,3c6936388bdf0d233fb5e8b86205f045cea14a867d09bc01c5e2a07296f7de94
ARC-16-042,parenting_private_education,충청권 중등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,363bae0912690d6974d5906d9317da5204a92edb1e06f432ce2a2a1f0f963c69
ARC-16-043,parenting_private_education,충청권 중등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,0f65e912a1292a992d67245c49cc3eb60b38c6f767844a1100e5739837ca0e4c
ARC-16-044,parenting_private_education,충청권 중등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,bf7ae0a33c9189f366911c34e87aad8c0a17ee0b5d7c9e070b7356311abf9160
ARC-16-045,parenting_private_education,충청권 고등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,8fe602885ff6d41b4a7ae02ebbb2ecdc7e11ad2f3be513ae828203aefb9bfa44
ARC-16-046,parenting_private_education,충청권 고등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,037d056963344f3ca698fb3bf77a8bd2e92afc8a5e8a50cf4efc7d9c2e4676a7
ARC-16-047,parenting_private_education,충청권 고등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,6cde27a29176d323ad4449d3e484d72b0a76b1ee522bcffb32a6b4710e655667
ARC-16-048,parenting_private_education,충청권 고등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,61a42cf1b8898249a9adbce4485f1d97e7b7e283984e3d9b94297949d18b9f69
ARC-16-049,parenting_private_education,호남권 영유아 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,d70fbfaa45c998fd3384db2f7fd887171b120faa89e6144c058b5325f2b71f51
ARC-16-050,parenting_private_education,호남권 영유아 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,cb62123abe9f57e8a2c409d9e45db7a7620ae867ca9597c25c81d62cf36ef86f
ARC-16-051,parenting_private_education,호남권 영유아 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,677c2bf230d98c35cd33bbd44e0a98d234fb234052842fb9e777025b5abe8c88
ARC-16-052,parenting_private_education,호남권 영유아 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,ff97fac133090904cda885ad52149706b1f30e83739ed4a05e309600abf8ced5
ARC-16-053,parenting_private_education,호남권 초등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,5a87c8a8afa4dcf7b2978c5a255f3d1e9d4fed13fc6b96a5aa62d3ac7b904913
ARC-16-054,parenting_private_education,호남권 초등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,59ac5c3a29988f6627380c1398edcce2c5bbcc778bf3d54b697a64992a2167ce
ARC-16-055,parenting_private_education,호남권 초등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,c06a2c42f5e4e889ed22b9d00868f706b704c82f2b6130c75b79ae739afad0ef
ARC-16-056,parenting_private_education,호남권 초등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,88ffb36cfca89eaa51a556ecb6047bc8c1f260b4b84d8da16fb24749d5cc6639
ARC-16-057,parenting_private_education,호남권 중등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,5d30ad6ca55dd6760964dcd6336540125d88a2809882a54b3c9505abc78a36d3
ARC-16-058,parenting_private_education,호남권 중등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,61ea32c3f3829e84be37027815840a0730c8a89f15413e362bef5fd8d4d8e424
ARC-16-059,parenting_private_education,호남권 중등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,6c1a5da581d0943834655e2774aa0115ce87b4f63a8ded8c422b273bab5acd66
ARC-16-060,parenting_private_education,호남권 중등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,cbe7652f722de226fb8a579e1c0cda05535342737b15555f1542f4c8bbf2819d
ARC-16-061,parenting_private_education,호남권 고등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,ee8ae5cab28ebb0501a87d0ca1f7c10afa1173c66eb587bec096df009df64553
ARC-16-062,parenting_private_education,호남권 고등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,0fa55e09e8924a0eef934953388a29e6128288b635bf0060af168eb19ab9ab94
ARC-16-063,parenting_private_education,호남권 고등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,1ffb0572d66bf41d08447c21626382e68234a8fa25dc24ef023f7fa379b538de
ARC-16-064,parenting_private_education,호남권 고등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,ea74e48d1c8c2472db478fb28a4e4d8449a0402905911428dbac6a11b2e3358b
ARC-16-065,parenting_private_education,영남권 영유아 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,ca0dedb5cd52f74e9be97daaaa05bff7022d5ec80d6b95166d94889bef992102
ARC-16-066,parenting_private_education,영남권 영유아 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,bb09b21367f7da768e1e4f419ea84c442fcff638d16d9d425ba056b1c54cfa14
ARC-16-067,parenting_private_education,영남권 영유아 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,793e118eae432a3968fdf20844c0d5d073c5122bd31e4e0856572da6788f7efa
ARC-16-068,parenting_private_education,영남권 영유아 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,caca82d268ac238a9df714cf5c9fe9c9c881f6b644e07d6bd64011cd28436d74
ARC-16-069,parenting_private_education,영남권 초등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,aeece7ac105ba5b7c5ab4337d3847fe33b50f23c708b77d6e6ad10e11e817092
ARC-16-070,parenting_private_education,영남권 초등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,bc6c056ace8fa10c59d5c382f8895e6ea87f1db52b772cfc5fef0a4b417232a6
ARC-16-071,parenting_private_education,영남권 초등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,204e7a135d93e61a28f9375f31ccc63284830e19857f0fa2a3891905daa3c99c
ARC-16-072,parenting_private_education,영남권 초등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,f71338d151504379df976afe87b36f8b84f2f3840a5a07fe32b4e991e66df19a
ARC-16-073,parenting_private_education,영남권 중등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,6ca2a734d63848add84cfa5fc13a952c3e5b3c74e5a83b3654e8c1c4db5f71f1
ARC-16-074,parenting_private_education,영남권 중등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,221baee96723452d5e0316b40a6c583eb1bf8a074847b9ab0326512fcf409c8a
ARC-16-075,parenting_private_education,영남권 중등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,69311f7027314122af960dd812f7551c7d8458f3ac75b0bf045ed32aa652e709
ARC-16-076,parenting_private_education,영남권 중등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,629fdc856d56c7120c48d43e51648b0e517c8fd99ce3dd7bf6cd927080c916c1
ARC-16-077,parenting_private_education,영남권 고등 자녀·돌봄 양육·보육·사교육,household,not_estimable,,,,E,0361768c3e1f28671ed68e7e523e41c8408c0c54afe8b6a356f2fa7c93a448bf
ARC-16-078,parenting_private_education,영남권 고등 자녀·학원 양육·보육·사교육,household,not_estimable,,,,E,ad2d0c90f582763264b6961d65af89610e54fe2cf10a76ffd105c55d22ce801b
ARC-16-079,parenting_private_education,영남권 고등 자녀·개별지도 양육·보육·사교육,household,not_estimable,,,,E,d03da0ad17cb3d4935877ec6332047653bec832148576cdba106581d64734e0c
ARC-16-080,parenting_private_education,영남권 고등 자녀·온라인교육 양육·보육·사교육,household,not_estimable,,,,E,87dafc0809faa78437522984161b1fca27fe4651350fa755713e0bcc3ff9e811
ARC-17-001,pets,전국 초보 양육·사료 반려동물,household,not_estimable,,,,E,13b9935c59ce92eb46c523e7a784c6aa53b98675cfbbcbd3cce959f18290299c
ARC-17-002,pets,전국 초보 양육·건강관리 반려동물,household,not_estimable,,,,E,692b998db2f23c1425cd1663fa69e946073d84fcae381db361fb114de1cee785
ARC-17-003,pets,전국 초보 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,2cdb90f5ac26f62abca302adb2609f6ea943e62f279d9883a493b8811018e54e
ARC-17-004,pets,전국 초보 양육·동반여행 반려동물,household,not_estimable,,,,E,c0dd1f09a48cd744a96eae3cb9e9187c02618b773610e0d9861c5e3ed188ea2d
ARC-17-005,pets,전국 반려견 양육·사료 반려동물,household,not_estimable,,,,E,4743f64cece462275b745b3bd349eeca13a75ce6be78e6e91107417d21a1c5ca
ARC-17-006,pets,전국 반려견 양육·건강관리 반려동물,household,not_estimable,,,,E,7b29ef3eff24d1804974263cacda533167316c8e8d48a67310c1dbdc896324b1
ARC-17-007,pets,전국 반려견 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,8362e66df1c1774cfa2c435581c6ee72b8111b55316445568a21818e0080fe30
ARC-17-008,pets,전국 반려견 양육·동반여행 반려동물,household,not_estimable,,,,E,db45b9c8934679595fd9186b61b5b641f56a1df11f9fc06110c301342514a6d3
ARC-17-009,pets,전국 반려묘 양육·사료 반려동물,household,not_estimable,,,,E,b562da5d332c7948ec80a00cb50e3d0a80972146dd4f77c8d37a8a02a23fa745
ARC-17-010,pets,전국 반려묘 양육·건강관리 반려동물,household,not_estimable,,,,E,8bf333ba286abe01ad9e1132f484a9d6ac1683573b5a4b11870856cd78fa7f32
ARC-17-011,pets,전국 반려묘 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,24480d84f926092bf1771ad7d714d2215c1b11fb7eba4f4b04e92c536f4ce1ff
ARC-17-012,pets,전국 반려묘 양육·동반여행 반려동물,household,not_estimable,,,,E,d96f91337b65d35d12df02218d05f7d7edf0be745e241b0952295cf0298b3461
ARC-17-013,pets,전국 다마리 양육·사료 반려동물,household,not_estimable,,,,E,33d5010def2819842b3f6e7cb0178241107912ee90122754bbae7fb8a3439511
ARC-17-014,pets,전국 다마리 양육·건강관리 반려동물,household,not_estimable,,,,E,797026862a7f68edd45bf3617ccb99094c3beb656a0193f6ffbf4187cce148c9
ARC-17-015,pets,전국 다마리 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,9b6277524a8f35ef17c261739c69263c4b8059689a60ef1510169e00323f0c48
ARC-17-016,pets,전국 다마리 양육·동반여행 반려동물,household,not_estimable,,,,E,4c2da3a109287cbf9a7c52ac0b07e8adebcafaf2ebe1be26a4d50398ffba6e68
ARC-17-017,pets,수도권 초보 양육·사료 반려동물,household,not_estimable,,,,E,23b3d8f6d33b89e4ef29f847356b3e36422006b77ac1edf9c480a1e1147be627
ARC-17-018,pets,수도권 초보 양육·건강관리 반려동물,household,not_estimable,,,,E,3505a524452207635a59bb26be8928ed197a9c533a79a84171fab54ef3c6e160
ARC-17-019,pets,수도권 초보 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,a2ffd336dd3ec749fbf56409d8b96918807967e16a805f40ef3db5893d6c45a1
ARC-17-020,pets,수도권 초보 양육·동반여행 반려동물,household,not_estimable,,,,E,cf52a13beb0ecc68b22510d0b28428627b42a0a9c9f24d7a54e8358e15a711e9
ARC-17-021,pets,수도권 반려견 양육·사료 반려동물,household,not_estimable,,,,E,1d48d5355ddd5af3cd13a5e0c2ad16a6103aaaa246ef4f2e5993ae65d56c4c76
ARC-17-022,pets,수도권 반려견 양육·건강관리 반려동물,household,not_estimable,,,,E,a037a6239033e80edc314bbf994dc5bdfc92e0f68280d82544c47c86ebae7ffb
ARC-17-023,pets,수도권 반려견 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,62ade12d0f307aebef8408af1c0b5efea50eb1aba32589a5e7996215e2cd2db8
ARC-17-024,pets,수도권 반려견 양육·동반여행 반려동물,household,not_estimable,,,,E,8116d62ec1c162a6de7cf34b3d07304c7a38b8f035ad92594939d562be9718c4
ARC-17-025,pets,수도권 반려묘 양육·사료 반려동물,household,not_estimable,,,,E,6ac7c8073c8a2d58d6e18e927d1f9fbac96e6cc340f9da1f4dc5d626c28a7e42
ARC-17-026,pets,수도권 반려묘 양육·건강관리 반려동물,household,not_estimable,,,,E,a0bfe1d422115dd3df434b39fc40a643ffaf1e2c1ed3bc7341edce5a8e31fd5a
ARC-17-027,pets,수도권 반려묘 양육·돌봄서비스 반려동물,household,not_estimable,,,,E,26ec89f793006e10f749d7358bad9304588e288465de0631c0baeac82c75a355
ARC-17-028,pets,수도권 반려묘 양육·동반여행 반려동물,household,not_estimable,,,,E,fea6ef522bd4460fbbd361859ed059c796923050eecfa6e84685e58678938af4
ARC-17-029,pets,수도권 다마리 양육·사료 반려동물,household,not_estimable,,,,E,1bb1f2dc4bfa41addb9330fc23924fc1f8920aea2831fbb6bb403bcb9c8fd174
